Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,AirplaneLD,COL,0010,UpperBounds,00,1,3,NONE,UNKNOWN
2,AirplaneLD,COL,0010,UpperBounds,01,20,3,NONE,UNKNOWN
3,AirplaneLD,COL,0010,UpperBounds,02,10,3,NONE,UNKNOWN
4,AirplaneLD,COL,0010,UpperBounds,03,1,3,NONE,UNKNOWN
5,AirplaneLD,COL,0010,UpperBounds,04,1,3,NONE,UNKNOWN
6,AirplaneLD,COL,0010,UpperBounds,05,1,3,NONE,UNKNOWN
7,AirplaneLD,COL,0010,UpperBounds,06,1,3,NONE,UNKNOWN
8,AirplaneLD,COL,0010,UpperBounds,07,1,3,NONE,UNKNOWN
9,AirplaneLD,COL,0010,UpperBounds,08,1,3,NONE,UNKNOWN
10,AirplaneLD,COL,0010,UpperBounds,09,1,3,NONE,UNKNOWN
11,AirplaneLD,COL,0010,UpperBounds,10,1,3,NONE,UNKNOWN
12,AirplaneLD,COL,0010,UpperBounds,11,1,3,NONE,UNKNOWN
13,AirplaneLD,COL,0010,UpperBounds,12,1,3,NONE,UNKNOWN
14,AirplaneLD,COL,0010,UpperBounds,13,1,3,NONE,UNKNOWN
15,AirplaneLD,COL,0010,UpperBounds,14,2,3,NONE,UNKNOWN
16,AirplaneLD,COL,0010,UpperBounds,15,1,3,NONE,UNKNOWN
17,AirplaneLD,COL,0020,UpperBounds,00,1,3,NONE,UNKNOWN
18,AirplaneLD,COL,0020,UpperBounds,01,1,3,NONE,UNKNOWN
19,AirplaneLD,COL,0020,UpperBounds,02,1,3,NONE,UNKNOWN
20,AirplaneLD,COL,0020,UpperBounds,03,1,3,NONE,UNKNOWN
21,AirplaneLD,COL,0020,UpperBounds,04,1,3,NONE,UNKNOWN
22,AirplaneLD,COL,0020,UpperBounds,05,1,3,NONE,UNKNOWN
23,AirplaneLD,COL,0020,UpperBounds,06,2,3,NONE,UNKNOWN
24,AirplaneLD,COL,0020,UpperBounds,07,1,3,NONE,UNKNOWN
25,AirplaneLD,COL,0020,UpperBounds,08,1,3,NONE,UNKNOWN
26,AirplaneLD,COL,0020,UpperBounds,09,1,3,NONE,UNKNOWN
27,AirplaneLD,COL,0020,UpperBounds,10,20,3,NONE,UNKNOWN
28,AirplaneLD,COL,0020,UpperBounds,11,1,3,NONE,UNKNOWN
29,AirplaneLD,COL,0020,UpperBounds,12,40,3,NONE,UNKNOWN
30,AirplaneLD,COL,0020,UpperBounds,13,1,3,NONE,UNKNOWN
31,AirplaneLD,COL,0020,UpperBounds,14,1,3,NONE,UNKNOWN
32,AirplaneLD,COL,0020,UpperBounds,15,1,3,NONE,UNKNOWN
33,AirplaneLD,COL,0050,UpperBounds,00,1,3,NONE,UNKNOWN
34,AirplaneLD,COL,0050,UpperBounds,01,1,3,NONE,UNKNOWN
35,AirplaneLD,COL,0050,UpperBounds,02,2,3,NONE,UNKNOWN
36,AirplaneLD,COL,0050,UpperBounds,03,1,3,NONE,UNKNOWN
37,AirplaneLD,COL,0050,UpperBounds,04,1,3,NONE,UNKNOWN
38,AirplaneLD,COL,0050,UpperBounds,05,1,3,NONE,UNKNOWN
39,AirplaneLD,COL,0050,UpperBounds,06,1,3,NONE,UNKNOWN
40,AirplaneLD,COL,0050,UpperBounds,07,100,3,NONE,UNKNOWN
41,AirplaneLD,COL,0050,UpperBounds,08,1,3,NONE,UNKNOWN
42,AirplaneLD,COL,0050,UpperBounds,09,1,3,NONE,UNKNOWN
43,AirplaneLD,COL,0050,UpperBounds,10,1,3,NONE,UNKNOWN
44,AirplaneLD,COL,0050,UpperBounds,11,1,3,NONE,UNKNOWN
45,AirplaneLD,COL,0050,UpperBounds,12,1,3,NONE,UNKNOWN
46,AirplaneLD,COL,0050,UpperBounds,13,1,3,NONE,UNKNOWN
47,AirplaneLD,COL,0050,UpperBounds,14,1,3,NONE,UNKNOWN
48,AirplaneLD,COL,0050,UpperBounds,15,1,3,NONE,UNKNOWN
49,AirplaneLD,COL,0100,UpperBounds,00,1,3,NONE,UNKNOWN
