Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,CTLCardinality,00,TRUE,3,NUPN,UNKNOWN
2,ARMCacheCoherence,PT,none,CTLCardinality,01,FALSE,3,NUPN,UNKNOWN
3,ARMCacheCoherence,PT,none,CTLCardinality,02,TRUE,3,NUPN,UNKNOWN
4,ARMCacheCoherence,PT,none,CTLCardinality,03,FALSE,3,NUPN,UNKNOWN
5,ARMCacheCoherence,PT,none,CTLCardinality,04,FALSE,3,NUPN,UNKNOWN
6,ARMCacheCoherence,PT,none,CTLCardinality,05,FALSE,3,NUPN,UNKNOWN
7,ARMCacheCoherence,PT,none,CTLCardinality,06,TRUE,3,NUPN,UNKNOWN
8,ARMCacheCoherence,PT,none,CTLCardinality,07,FALSE,3,NUPN,UNKNOWN
9,ARMCacheCoherence,PT,none,CTLCardinality,08,FALSE,3,NUPN,UNKNOWN
10,ARMCacheCoherence,PT,none,CTLCardinality,09,FALSE,3,NUPN,UNKNOWN
11,ARMCacheCoherence,PT,none,CTLCardinality,10,FALSE,3,NUPN,UNKNOWN
12,ARMCacheCoherence,PT,none,CTLCardinality,11,FALSE,3,NUPN,UNKNOWN
13,ARMCacheCoherence,PT,none,CTLCardinality,12,FALSE,3,NUPN,UNKNOWN
14,ARMCacheCoherence,PT,none,CTLCardinality,13,TRUE,3,NUPN,UNKNOWN
15,ARMCacheCoherence,PT,none,CTLCardinality,14,FALSE,3,NUPN,UNKNOWN
16,ARMCacheCoherence,PT,none,CTLCardinality,15,FALSE,3,NUPN,UNKNOWN
17,AirplaneLD,PT,0010,CTLCardinality,00,FALSE,3,GEN,UNKNOWN
18,AirplaneLD,PT,0010,CTLCardinality,01,TRUE,3,GEN,UNKNOWN
19,AirplaneLD,PT,0010,CTLCardinality,02,TRUE,3,GEN,UNKNOWN
20,AirplaneLD,PT,0010,CTLCardinality,03,TRUE,3,GEN,UNKNOWN
21,AirplaneLD,PT,0010,CTLCardinality,04,FALSE,3,GEN,UNKNOWN
22,AirplaneLD,PT,0010,CTLCardinality,05,FALSE,3,GEN,UNKNOWN
23,AirplaneLD,PT,0010,CTLCardinality,06,FALSE,3,GEN,UNKNOWN
24,AirplaneLD,PT,0010,CTLCardinality,07,TRUE,3,GEN,UNKNOWN
25,AirplaneLD,PT,0010,CTLCardinality,08,FALSE,3,GEN,UNKNOWN
