Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,UpperBounds,00,1,3,NUPN,UNKNOWN
2,ARMCacheCoherence,PT,none,UpperBounds,01,1,3,NUPN,UNKNOWN
3,ARMCacheCoherence,PT,none,UpperBounds,02,1,3,NUPN,UNKNOWN
4,ARMCacheCoherence,PT,none,UpperBounds,03,1,3,NUPN,UNKNOWN
5,ARMCacheCoherence,PT,none,UpperBounds,04,1,3,NUPN,UNKNOWN
6,ARMCacheCoherence,PT,none,UpperBounds,05,1,3,NUPN,UNKNOWN
7,ARMCacheCoherence,PT,none,UpperBounds,06,1,3,NUPN,UNKNOWN
8,ARMCacheCoherence,PT,none,UpperBounds,07,1,3,NUPN,UNKNOWN
9,ARMCacheCoherence,PT,none,UpperBounds,08,1,3,NUPN,UNKNOWN
10,ARMCacheCoherence,PT,none,UpperBounds,09,1,3,NUPN,UNKNOWN
11,ARMCacheCoherence,PT,none,UpperBounds,10,1,3,NUPN,UNKNOWN
12,ARMCacheCoherence,PT,none,UpperBounds,11,1,3,NUPN,UNKNOWN
13,ARMCacheCoherence,PT,none,UpperBounds,12,1,3,NUPN,UNKNOWN
14,ARMCacheCoherence,PT,none,UpperBounds,13,1,3,NUPN,UNKNOWN
15,ARMCacheCoherence,PT,none,UpperBounds,14,1,3,NUPN,UNKNOWN
16,ARMCacheCoherence,PT,none,UpperBounds,15,1,3,NUPN,UNKNOWN
17,AirplaneLD,PT,0010,UpperBounds,00,1,3,GEN,UNKNOWN
18,AirplaneLD,PT,0010,UpperBounds,01,1,3,GEN,UNKNOWN
19,AirplaneLD,PT,0010,UpperBounds,02,10,3,GEN,UNKNOWN
20,AirplaneLD,PT,0010,UpperBounds,03,1,3,GEN,UNKNOWN
21,AirplaneLD,PT,0010,UpperBounds,04,1,3,GEN,UNKNOWN
22,AirplaneLD,PT,0010,UpperBounds,05,1,3,GEN,UNKNOWN
23,AirplaneLD,PT,0010,UpperBounds,06,1,3,GEN,UNKNOWN
24,AirplaneLD,PT,0010,UpperBounds,07,1,3,GEN,UNKNOWN
25,AirplaneLD,PT,0010,UpperBounds,08,1,3,GEN,UNKNOWN
26,AirplaneLD,PT,0010,UpperBounds,09,1,3,GEN,UNKNOWN
27,AirplaneLD,PT,0010,UpperBounds,10,1,3,GEN,UNKNOWN
28,AirplaneLD,PT,0010,UpperBounds,11,1,3,GEN,UNKNOWN
29,AirplaneLD,PT,0010,UpperBounds,12,1,3,GEN,UNKNOWN
30,AirplaneLD,PT,0010,UpperBounds,13,1,3,GEN,UNKNOWN
31,AirplaneLD,PT,0010,UpperBounds,14,1,3,GEN,UNKNOWN
32,AirplaneLD,PT,0010,UpperBounds,15,1,3,GEN,UNKNOWN
33,AirplaneLD,PT,0020,UpperBounds,00,1,3,GEN,UNKNOWN
34,AirplaneLD,PT,0020,UpperBounds,01,1,3,GEN,UNKNOWN
35,AirplaneLD,PT,0020,UpperBounds,02,1,3,GEN,UNKNOWN
36,AirplaneLD,PT,0020,UpperBounds,03,1,3,GEN,UNKNOWN
37,AirplaneLD,PT,0020,UpperBounds,04,1,3,GEN,UNKNOWN
38,AirplaneLD,PT,0020,UpperBounds,05,40,3,GEN,UNKNOWN
39,AirplaneLD,PT,0020,UpperBounds,06,1,3,GEN,UNKNOWN
40,AirplaneLD,PT,0020,UpperBounds,07,1,3,GEN,UNKNOWN
41,AirplaneLD,PT,0020,UpperBounds,08,1,3,GEN,UNKNOWN
42,AirplaneLD,PT,0020,UpperBounds,09,1,3,GEN,UNKNOWN
