Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,StateSpace,00,3.2057E+0008,3,NUPN,UNKNOWN
2,ARMCacheCoherence,PT,none,StateSpace,01,2.2340E+0010,3,NUPN,UNKNOWN
3,ARMCacheCoherence,PT,none,StateSpace,02,1,3,NUPN,UNKNOWN
4,ARMCacheCoherence,PT,none,StateSpace,03,12,3,NUPN,UNKNOWN
5,ASLink,PT,01a,StateSpace,00,1.8940E+0008,3,NUPN,UNKNOWN
6,ASLink,PT,01a,StateSpace,01,9.5662E+0008,3,NUPN,UNKNOWN
7,ASLink,PT,01a,StateSpace,02,1,3,NUPN,UNKNOWN
8,ASLink,PT,01a,StateSpace,03,23,3,NUPN,UNKNOWN
9,ASLink,PT,01b,StateSpace,00,5.9495E+0014,3,NUPN,UNKNOWN
10,ASLink,PT,01b,StateSpace,01,7.3479E+0015,3,NUPN,UNKNOWN
11,ASLink,PT,01b,StateSpace,02,1,3,NUPN,UNKNOWN
12,ASLink,PT,01b,StateSpace,03,23,3,NUPN,UNKNOWN
13,ASLink,PT,02a,StateSpace,00,8.8673E+0012,3,NUPN,UNKNOWN
14,ASLink,PT,02a,StateSpace,01,7.0218E+0013,3,NUPN,UNKNOWN
15,ASLink,PT,02a,StateSpace,02,1,3,NUPN,UNKNOWN
16,ASLink,PT,02a,StateSpace,03,36,3,NUPN,UNKNOWN
17,ASLink,PT,03a,StateSpace,00,4.2435E+0017,3,NUPN,UNKNOWN
18,ASLink,PT,03a,StateSpace,01,4.5791E+0018,3,NUPN,UNKNOWN
19,ASLink,PT,03a,StateSpace,02,1,3,NUPN,UNKNOWN
20,ASLink,PT,03a,StateSpace,03,49,3,NUPN,UNKNOWN
21,ASLink,PT,04a,StateSpace,00,2.0328E+0022,3,NUPN,UNKNOWN
22,ASLink,PT,04a,StateSpace,01,2.7772E+0023,3,NUPN,UNKNOWN
23,ASLink,PT,04a,StateSpace,02,1,3,NUPN,UNKNOWN
24,ASLink,PT,04a,StateSpace,03,62,3,NUPN,UNKNOWN
25,AirplaneLD,COL,0010,StateSpace,00,43463,3,NONE,UNKNOWN
26,AirplaneLD,COL,0010,StateSpace,01,183664,3,NONE,UNKNOWN
27,AirplaneLD,COL,0010,StateSpace,02,1,3,NONE,UNKNOWN
28,AirplaneLD,COL,0010,StateSpace,03,38,3,NONE,UNKNOWN
29,AirplaneLD,COL,0020,StateSpace,00,308303,3,NONE,UNKNOWN
30,AirplaneLD,COL,0020,StateSpace,01,1.3391E+0006,3,NONE,UNKNOWN
31,AirplaneLD,COL,0020,StateSpace,02,1,3,NONE,UNKNOWN
32,AirplaneLD,COL,0020,StateSpace,03,68,3,NONE,UNKNOWN
33,AirplaneLD,COL,0050,StateSpace,00,4.4712E+0006,3,NONE,UNKNOWN
34,AirplaneLD,COL,0050,StateSpace,01,1.9756E+0007,3,NONE,UNKNOWN
35,AirplaneLD,COL,0050,StateSpace,02,1,3,NONE,UNKNOWN
36,AirplaneLD,COL,0050,StateSpace,03,158,3,NONE,UNKNOWN
37,AirplaneLD,COL,0100,StateSpace,00,3.4877E+0007,3,NONE,UNKNOWN
38,AirplaneLD,COL,0100,StateSpace,01,1.5501E+0008,3,NONE,UNKNOWN
39,AirplaneLD,COL,0100,StateSpace,02,1,3,NONE,UNKNOWN
40,AirplaneLD,COL,0100,StateSpace,03,308,3,NONE,UNKNOWN
41,AirplaneLD,COL,0200,StateSpace,00,2.7549E+0008,3,NONE,UNKNOWN
42,AirplaneLD,COL,0200,StateSpace,01,1.2280E+0009,3,NONE,UNKNOWN
43,AirplaneLD,COL,0200,StateSpace,02,1,3,NONE,UNKNOWN
44,AirplaneLD,COL,0200,StateSpace,03,608,3,NONE,UNKNOWN
45,AirplaneLD,COL,0500,StateSpace,00,4.2718E+0009,3,NONE,UNKNOWN
46,AirplaneLD,COL,0500,StateSpace,01,1.9075E+0010,3,NONE,UNKNOWN
47,AirplaneLD,COL,0500,StateSpace,02,1,3,NONE,UNKNOWN
48,AirplaneLD,COL,0500,StateSpace,03,1508,3,NONE,UNKNOWN
49,AirplaneLD,PT,0010,StateSpace,00,43463,3,GEN,UNKNOWN
50,AirplaneLD,PT,0010,StateSpace,01,183664,2,GEN,UNKNOWN
51,AirplaneLD,PT,0010,StateSpace,02,1,3,GEN,UNKNOWN
52,AirplaneLD,PT,0010,StateSpace,03,38,3,GEN,UNKNOWN
53,AirplaneLD,PT,0020,StateSpace,00,308303,3,GEN,UNKNOWN
54,AirplaneLD,PT,0020,StateSpace,01,1.3391E+0006,2,GEN,UNKNOWN
55,AirplaneLD,PT,0020,StateSpace,02,1,3,GEN,UNKNOWN
56,AirplaneLD,PT,0020,StateSpace,03,68,3,GEN,UNKNOWN
57,AirplaneLD,PT,0050,StateSpace,00,4.4712E+0006,3,GEN,UNKNOWN
58,AirplaneLD,PT,0050,StateSpace,01,1.9756E+0007,2,GEN,UNKNOWN
59,AirplaneLD,PT,0050,StateSpace,02,1,3,GEN,UNKNOWN
60,AirplaneLD,PT,0050,StateSpace,03,158,3,GEN,UNKNOWN
61,AirplaneLD,PT,0100,StateSpace,00,3.4877E+0007,3,GEN,UNKNOWN
62,AirplaneLD,PT,0100,StateSpace,01,1.5501E+0008,2,GEN,UNKNOWN
63,AirplaneLD,PT,0100,StateSpace,02,1,3,GEN,UNKNOWN
64,AirplaneLD,PT,0100,StateSpace,03,308,3,GEN,UNKNOWN
65,AirplaneLD,PT,0200,StateSpace,00,2.7549E+0008,3,GEN,UNKNOWN
66,AirplaneLD,PT,0200,StateSpace,01,1.2280E+0009,2,GEN,UNKNOWN
67,AirplaneLD,PT,0200,StateSpace,02,1,3,GEN,UNKNOWN
68,AirplaneLD,PT,0200,StateSpace,03,608,3,GEN,UNKNOWN
69,AirplaneLD,PT,0500,StateSpace,00,4.2718E+0009,3,GEN,UNKNOWN
70,AirplaneLD,PT,0500,StateSpace,01,1.9075E+0010,2,GEN,UNKNOWN
71,AirplaneLD,PT,0500,StateSpace,02,1,3,GEN,UNKNOWN
72,AirplaneLD,PT,0500,StateSpace,03,1508,3,GEN,UNKNOWN
73,AirplaneLD,PT,1000,StateSpace,00,3.4087E+0010,3,GEN,UNKNOWN
74,AirplaneLD,PT,1000,StateSpace,01,1.5230E+0011,2,GEN,UNKNOWN
75,AirplaneLD,PT,1000,StateSpace,02,1,3,GEN,UNKNOWN
76,AirplaneLD,PT,1000,StateSpace,03,3008,3,GEN,UNKNOWN
77,Angiogenesis,PT,01,StateSpace,00,110,3,GEN,UNKNOWN
78,Angiogenesis,PT,01,StateSpace,01,288,3,GEN,UNKNOWN
79,Angiogenesis,PT,01,StateSpace,02,1,3,GEN,UNKNOWN
80,Angiogenesis,PT,01,StateSpace,03,8,3,GEN,UNKNOWN
81,Angiogenesis,PT,05,StateSpace,00,4.2735E+0007,3,NONE,UNKNOWN
82,Angiogenesis,PT,05,StateSpace,01,4.8687E+0008,3,NONE,UNKNOWN
83,Angiogenesis,PT,05,StateSpace,02,5,3,NONE,UNKNOWN
84,Angiogenesis,PT,05,StateSpace,03,40,3,NONE,UNKNOWN
85,Angiogenesis,PT,10,StateSpace,00,8.2265E+0011,3,NONE,UNKNOWN
86,Angiogenesis,PT,10,StateSpace,01,1.5636E+0013,3,NONE,UNKNOWN
87,Angiogenesis,PT,10,StateSpace,02,10,3,NONE,UNKNOWN
88,Angiogenesis,PT,10,StateSpace,03,80,3,NONE,UNKNOWN
89,Angiogenesis,PT,15,StateSpace,00,1.1155E+0015,3,NONE,UNKNOWN
90,Angiogenesis,PT,15,StateSpace,01,2.7474E+0016,3,NONE,UNKNOWN
91,Angiogenesis,PT,15,StateSpace,02,15,3,NONE,UNKNOWN
92,Angiogenesis,PT,15,StateSpace,03,120,3,NONE,UNKNOWN
