Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,ReachabilityCardinality,00,FALSE,3,NUPN,INV
2,ARMCacheCoherence,PT,none,ReachabilityCardinality,01,FALSE,3,NUPN,INV
3,ARMCacheCoherence,PT,none,ReachabilityCardinality,02,FALSE,3,NUPN,CEX
4,ARMCacheCoherence,PT,none,ReachabilityCardinality,03,TRUE,3,NUPN,INV
5,ARMCacheCoherence,PT,none,ReachabilityCardinality,04,FALSE,3,NUPN,INV
6,ARMCacheCoherence,PT,none,ReachabilityCardinality,05,FALSE,3,NUPN,INV
7,ARMCacheCoherence,PT,none,ReachabilityCardinality,06,TRUE,3,NUPN,CEX
8,ARMCacheCoherence,PT,none,ReachabilityCardinality,07,TRUE,3,NUPN,INV
9,ARMCacheCoherence,PT,none,ReachabilityCardinality,08,FALSE,3,NUPN,INV
10,ARMCacheCoherence,PT,none,ReachabilityCardinality,09,TRUE,3,NUPN,INV
11,ARMCacheCoherence,PT,none,ReachabilityCardinality,10,FALSE,3,NUPN,INV
12,ARMCacheCoherence,PT,none,ReachabilityCardinality,11,FALSE,3,NUPN,INV
13,ARMCacheCoherence,PT,none,ReachabilityCardinality,12,FALSE,3,NUPN,INV
14,ARMCacheCoherence,PT,none,ReachabilityCardinality,13,FALSE,3,NUPN,CEX
15,ARMCacheCoherence,PT,none,ReachabilityCardinality,14,FALSE,3,NUPN,CEX
16,ARMCacheCoherence,PT,none,ReachabilityCardinality,15,FALSE,3,NUPN,INV
17,ASLink,PT,01a,ReachabilityCardinality,00,TRUE,3,NUPN,INV
18,ASLink,PT,01a,ReachabilityCardinality,01,FALSE,3,NUPN,CEX
19,ASLink,PT,01a,ReachabilityCardinality,02,TRUE,3,NUPN,INV
20,ASLink,PT,01a,ReachabilityCardinality,03,FALSE,3,NUPN,INV
21,ASLink,PT,01a,ReachabilityCardinality,04,TRUE,3,NUPN,INV
22,ASLink,PT,01a,ReachabilityCardinality,05,FALSE,3,NUPN,CEX
23,ASLink,PT,01a,ReachabilityCardinality,06,TRUE,3,NUPN,INV
24,ASLink,PT,01a,ReachabilityCardinality,07,FALSE,3,NUPN,INV
25,ASLink,PT,01a,ReachabilityCardinality,08,FALSE,3,NUPN,INV
26,ASLink,PT,01a,ReachabilityCardinality,09,TRUE,3,NUPN,INV
27,ASLink,PT,01a,ReachabilityCardinality,10,FALSE,3,NUPN,CEX
28,ASLink,PT,01a,ReachabilityCardinality,11,FALSE,3,NUPN,CEX
29,ASLink,PT,01a,ReachabilityCardinality,12,FALSE,3,NUPN,INV
30,ASLink,PT,01a,ReachabilityCardinality,13,FALSE,3,NUPN,INV
31,ASLink,PT,01a,ReachabilityCardinality,14,FALSE,3,NUPN,CEX
32,ASLink,PT,01a,ReachabilityCardinality,15,TRUE,3,NUPN,INV
33,ASLink,PT,01b,ReachabilityCardinality,02,FALSE,3,NUPN,INV
34,ASLink,PT,01b,ReachabilityCardinality,03,TRUE,3,NUPN,INV
35,ASLink,PT,01b,ReachabilityCardinality,05,TRUE,3,NUPN,INV
36,ASLink,PT,01b,ReachabilityCardinality,07,TRUE,3,NUPN,INV
37,ASLink,PT,01b,ReachabilityCardinality,08,FALSE,3,NUPN,INV
38,ASLink,PT,01b,ReachabilityCardinality,10,FALSE,3,NUPN,INV
39,ASLink,PT,01b,ReachabilityCardinality,11,TRUE,3,NUPN,INV
40,ASLink,PT,01b,ReachabilityCardinality,12,FALSE,3,NUPN,INV
41,ASLink,PT,01b,ReachabilityCardinality,14,TRUE,3,NUPN,INV
42,ASLink,PT,02a,ReachabilityCardinality,01,FALSE,3,NUPN,INV
43,ASLink,PT,02a,ReachabilityCardinality,02,TRUE,3,NUPN,INV
44,ASLink,PT,02a,ReachabilityCardinality,05,TRUE,3,NUPN,INV
45,ASLink,PT,02a,ReachabilityCardinality,06,FALSE,3,NUPN,INV
46,ASLink,PT,02a,ReachabilityCardinality,08,FALSE,3,NUPN,INV
47,ASLink,PT,02a,ReachabilityCardinality,13,FALSE,3,NUPN,INV
48,ASLink,PT,03a,ReachabilityCardinality,02,TRUE,3,NUPN,INV
49,ASLink,PT,03a,ReachabilityCardinality,03,TRUE,3,NUPN,INV
50,ASLink,PT,03a,ReachabilityCardinality,05,TRUE,3,NUPN,INV
51,ASLink,PT,03a,ReachabilityCardinality,06,FALSE,3,NUPN,INV
52,ASLink,PT,03a,ReachabilityCardinality,09,FALSE,3,NUPN,INV
53,ASLink,PT,03a,ReachabilityCardinality,12,FALSE,3,NUPN,INV
54,ASLink,PT,04a,ReachabilityCardinality,00,TRUE,3,NUPN,INV
55,ASLink,PT,04a,ReachabilityCardinality,03,FALSE,3,NUPN,INV
56,ASLink,PT,04a,ReachabilityCardinality,05,TRUE,3,NUPN,INV
57,ASLink,PT,04a,ReachabilityCardinality,06,FALSE,3,NUPN,INV
58,ASLink,PT,04a,ReachabilityCardinality,07,TRUE,3,NUPN,INV
59,ASLink,PT,04a,ReachabilityCardinality,09,FALSE,3,NUPN,INV
60,ASLink,PT,04a,ReachabilityCardinality,11,FALSE,3,NUPN,INV
61,ASLink,PT,04a,ReachabilityCardinality,12,FALSE,3,NUPN,INV
62,ASLink,PT,04a,ReachabilityCardinality,14,FALSE,3,NUPN,INV
63,ASLink,PT,04a,ReachabilityCardinality,15,FALSE,3,NUPN,INV
64,AirplaneLD,COL,0010,ReachabilityCardinality,00,TRUE,3,NONE,INV
65,AirplaneLD,COL,0010,ReachabilityCardinality,01,FALSE,3,NONE,INV
66,AirplaneLD,COL,0010,ReachabilityCardinality,02,FALSE,3,NONE,INV
67,AirplaneLD,COL,0010,ReachabilityCardinality,03,FALSE,3,NONE,INV
68,AirplaneLD,COL,0010,ReachabilityCardinality,04,TRUE,3,NONE,INV
69,AirplaneLD,COL,0010,ReachabilityCardinality,05,FALSE,3,NONE,INV
70,AirplaneLD,COL,0010,ReachabilityCardinality,06,TRUE,3,NONE,CEX
71,AirplaneLD,COL,0010,ReachabilityCardinality,07,FALSE,3,NONE,INV
72,AirplaneLD,COL,0010,ReachabilityCardinality,08,TRUE,3,NONE,INV
73,AirplaneLD,COL,0010,ReachabilityCardinality,09,TRUE,3,NONE,INV
74,AirplaneLD,COL,0010,ReachabilityCardinality,10,TRUE,3,NONE,INV
75,AirplaneLD,COL,0010,ReachabilityCardinality,11,TRUE,3,NONE,INV
76,AirplaneLD,COL,0010,ReachabilityCardinality,12,TRUE,3,NONE,CEX
77,AirplaneLD,COL,0010,ReachabilityCardinality,13,FALSE,3,NONE,CEX
78,AirplaneLD,COL,0010,ReachabilityCardinality,14,TRUE,3,NONE,INV
79,AirplaneLD,COL,0010,ReachabilityCardinality,15,TRUE,3,NONE,INV
80,AirplaneLD,COL,0020,ReachabilityCardinality,00,FALSE,3,NONE,CEX
81,AirplaneLD,COL,0020,ReachabilityCardinality,01,FALSE,3,NONE,INV
82,AirplaneLD,COL,0020,ReachabilityCardinality,02,TRUE,3,NONE,INV
83,AirplaneLD,COL,0020,ReachabilityCardinality,03,FALSE,3,NONE,CEX
84,AirplaneLD,COL,0020,ReachabilityCardinality,04,TRUE,3,NONE,INV
85,AirplaneLD,COL,0020,ReachabilityCardinality,05,TRUE,3,NONE,CEX
86,AirplaneLD,COL,0020,ReachabilityCardinality,06,FALSE,3,NONE,INV
87,AirplaneLD,COL,0020,ReachabilityCardinality,07,FALSE,3,NONE,INV
88,AirplaneLD,COL,0020,ReachabilityCardinality,08,TRUE,3,NONE,INV
89,AirplaneLD,COL,0020,ReachabilityCardinality,09,FALSE,3,NONE,INV
90,AirplaneLD,COL,0020,ReachabilityCardinality,10,TRUE,3,NONE,INV
91,AirplaneLD,COL,0020,ReachabilityCardinality,11,FALSE,3,NONE,INV
92,AirplaneLD,COL,0020,ReachabilityCardinality,12,TRUE,3,NONE,CEX
93,AirplaneLD,COL,0020,ReachabilityCardinality,13,FALSE,3,NONE,INV
94,AirplaneLD,COL,0020,ReachabilityCardinality,14,TRUE,3,NONE,INV
95,AirplaneLD,COL,0020,ReachabilityCardinality,15,FALSE,3,NONE,CEX
96,AirplaneLD,PT,0010,ReachabilityCardinality,00,TRUE,3,GEN,INV
97,AirplaneLD,PT,0010,ReachabilityCardinality,01,FALSE,3,GEN,INV
98,AirplaneLD,PT,0010,ReachabilityCardinality,02,FALSE,3,GEN,INV
99,AirplaneLD,PT,0010,ReachabilityCardinality,03,FALSE,3,GEN,INV
100,AirplaneLD,PT,0010,ReachabilityCardinality,04,TRUE,3,GEN,INV
101,AirplaneLD,PT,0010,ReachabilityCardinality,05,FALSE,3,GEN,INV
102,AirplaneLD,PT,0010,ReachabilityCardinality,06,TRUE,3,GEN,CEX
103,AirplaneLD,PT,0010,ReachabilityCardinality,07,FALSE,3,GEN,INV
104,AirplaneLD,PT,0010,ReachabilityCardinality,08,TRUE,3,GEN,INV
105,AirplaneLD,PT,0010,ReachabilityCardinality,09,FALSE,3,GEN,INV
106,AirplaneLD,PT,0010,ReachabilityCardinality,10,TRUE,3,GEN,INV
107,AirplaneLD,PT,0010,ReachabilityCardinality,11,FALSE,3,GEN,INV
108,AirplaneLD,PT,0010,ReachabilityCardinality,12,TRUE,3,GEN,INV
109,AirplaneLD,PT,0010,ReachabilityCardinality,13,TRUE,3,GEN,INV
110,AirplaneLD,PT,0010,ReachabilityCardinality,14,TRUE,3,GEN,INV
111,AirplaneLD,PT,0010,ReachabilityCardinality,15,FALSE,3,GEN,INV
112,AirplaneLD,PT,0020,ReachabilityCardinality,00,FALSE,3,GEN,CEX
113,AirplaneLD,PT,0020,ReachabilityCardinality,01,FALSE,3,GEN,INV
114,AirplaneLD,PT,0020,ReachabilityCardinality,02,TRUE,3,GEN,INV
115,AirplaneLD,PT,0020,ReachabilityCardinality,03,FALSE,3,GEN,CEX
116,AirplaneLD,PT,0020,ReachabilityCardinality,04,TRUE,3,GEN,INV
117,AirplaneLD,PT,0020,ReachabilityCardinality,05,TRUE,3,GEN,CEX
118,AirplaneLD,PT,0020,ReachabilityCardinality,06,FALSE,3,GEN,INV
119,AirplaneLD,PT,0020,ReachabilityCardinality,07,FALSE,3,GEN,INV
120,AirplaneLD,PT,0020,ReachabilityCardinality,08,FALSE,3,GEN,INV
121,AirplaneLD,PT,0020,ReachabilityCardinality,09,TRUE,3,GEN,INV
122,AirplaneLD,PT,0020,ReachabilityCardinality,10,TRUE,3,GEN,INV
123,AirplaneLD,PT,0020,ReachabilityCardinality,11,TRUE,3,GEN,INV
124,AirplaneLD,PT,0020,ReachabilityCardinality,12,TRUE,3,GEN,INV
