Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,AirplaneLD,COL,0010,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
2,AirplaneLD,COL,0020,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
3,AirplaneLD,COL,0050,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
4,AirplaneLD,COL,0100,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
5,AirplaneLD,COL,0200,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
6,AirplaneLD,COL,0500,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
7,AirplaneLD,COL,1000,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
8,AirplaneLD,COL,2000,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
9,AirplaneLD,COL,4000,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
10,AirplaneLD,PT,0010,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
11,AirplaneLD,PT,0020,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
12,AirplaneLD,PT,0050,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
13,AirplaneLD,PT,0100,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
14,AirplaneLD,PT,0200,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
15,AirplaneLD,PT,0500,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
16,AirplaneLD,PT,1000,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
17,AirplaneLD,PT,2000,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
18,AirplaneLD,PT,4000,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
19,Anderson,PT,04,ReachabilityDeadlock,00,FALSE,3,NUPN,INV
20,Anderson,PT,05,ReachabilityDeadlock,00,FALSE,3,NUPN,INV
21,Anderson,PT,06,ReachabilityDeadlock,00,FALSE,3,NUPN,INV
22,Anderson,PT,07,ReachabilityDeadlock,00,FALSE,3,NUPN,INV
23,Anderson,PT,08,ReachabilityDeadlock,00,FALSE,2,NUPN,INV
24,Anderson,PT,09,ReachabilityDeadlock,00,FALSE,2,NUPN,INV
25,Anderson,PT,10,ReachabilityDeadlock,00,FALSE,2,NUPN,INV
26,Anderson,PT,11,ReachabilityDeadlock,00,FALSE,2,NUPN,INV
