Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,LTLCardinality,00,FALSE,3,NUPN,CEX
2,ARMCacheCoherence,PT,none,LTLCardinality,01,FALSE,3,NUPN,CEX
3,ARMCacheCoherence,PT,none,LTLCardinality,02,FALSE,3,NUPN,CEX
4,ARMCacheCoherence,PT,none,LTLCardinality,03,FALSE,3,NUPN,CEX
5,ARMCacheCoherence,PT,none,LTLCardinality,04,TRUE,3,NUPN,INV
6,ARMCacheCoherence,PT,none,LTLCardinality,05,FALSE,3,NUPN,CEX
7,ARMCacheCoherence,PT,none,LTLCardinality,06,FALSE,3,NUPN,CEX
8,ARMCacheCoherence,PT,none,LTLCardinality,07,TRUE,3,NUPN,INV
9,ARMCacheCoherence,PT,none,LTLCardinality,08,FALSE,3,NUPN,CEX
10,ARMCacheCoherence,PT,none,LTLCardinality,09,FALSE,3,NUPN,CEX
11,ARMCacheCoherence,PT,none,LTLCardinality,10,TRUE,3,NUPN,INV
12,ARMCacheCoherence,PT,none,LTLCardinality,11,TRUE,3,NUPN,INV
13,ARMCacheCoherence,PT,none,LTLCardinality,12,TRUE,3,NUPN,INV
14,ARMCacheCoherence,PT,none,LTLCardinality,13,FALSE,3,NUPN,CEX
15,ARMCacheCoherence,PT,none,LTLCardinality,14,FALSE,3,NUPN,CEX
16,ARMCacheCoherence,PT,none,LTLCardinality,15,TRUE,3,NUPN,INV
17,ASLink,PT,01a,LTLCardinality,00,FALSE,3,NUPN,CEX
18,ASLink,PT,01a,LTLCardinality,01,FALSE,3,NUPN,CEX
19,ASLink,PT,01a,LTLCardinality,02,TRUE,3,NUPN,INV
20,ASLink,PT,01a,LTLCardinality,03,TRUE,3,NUPN,INV
21,ASLink,PT,01a,LTLCardinality,04,TRUE,3,NUPN,INV
22,ASLink,PT,01a,LTLCardinality,05,TRUE,3,NUPN,INV
23,ASLink,PT,01a,LTLCardinality,06,TRUE,3,NUPN,INV
24,ASLink,PT,01a,LTLCardinality,07,FALSE,3,NUPN,CEX
25,ASLink,PT,01a,LTLCardinality,08,FALSE,3,NUPN,CEX
26,ASLink,PT,01a,LTLCardinality,09,TRUE,3,NUPN,INV
27,ASLink,PT,01a,LTLCardinality,10,TRUE,3,NUPN,INV
28,ASLink,PT,01a,LTLCardinality,11,FALSE,3,NUPN,CEX
29,ASLink,PT,01a,LTLCardinality,12,FALSE,3,NUPN,CEX
30,ASLink,PT,01a,LTLCardinality,13,TRUE,3,NUPN,INV
31,ASLink,PT,01a,LTLCardinality,14,FALSE,3,NUPN,CEX
32,ASLink,PT,01a,LTLCardinality,15,TRUE,3,NUPN,INV
33,ASLink,PT,01b,LTLCardinality,12,TRUE,3,NUPN,INV
34,ASLink,PT,01b,LTLCardinality,13,FALSE,3,NUPN,CEX
35,ASLink,PT,02a,LTLCardinality,06,FALSE,3,NUPN,CEX
36,ASLink,PT,02a,LTLCardinality,07,FALSE,3,NUPN,CEX
37,ASLink,PT,02a,LTLCardinality,09,FALSE,3,NUPN,CEX
38,ASLink,PT,02a,LTLCardinality,11,FALSE,3,NUPN,CEX
39,ASLink,PT,02a,LTLCardinality,12,FALSE,3,NUPN,CEX
40,ASLink,PT,02a,LTLCardinality,13,FALSE,3,NUPN,CEX
41,ASLink,PT,03a,LTLCardinality,02,FALSE,3,NUPN,CEX
42,ASLink,PT,03a,LTLCardinality,06,TRUE,3,NUPN,INV
43,ASLink,PT,03a,LTLCardinality,07,FALSE,3,NUPN,CEX
44,ASLink,PT,03a,LTLCardinality,08,FALSE,3,NUPN,CEX
45,ASLink,PT,03a,LTLCardinality,09,FALSE,3,NUPN,CEX
46,ASLink,PT,03a,LTLCardinality,12,FALSE,3,NUPN,CEX
47,ASLink,PT,03a,LTLCardinality,15,FALSE,3,NUPN,CEX
48,ASLink,PT,04a,LTLCardinality,06,FALSE,3,NUPN,CEX
49,ASLink,PT,04a,LTLCardinality,09,FALSE,3,NUPN,CEX
50,AirplaneLD,COL,0010,LTLCardinality,00,FALSE,3,NONE,CEX
51,AirplaneLD,COL,0010,LTLCardinality,01,FALSE,3,NONE,CEX
52,AirplaneLD,COL,0010,LTLCardinality,02,TRUE,3,NONE,INV
53,AirplaneLD,COL,0010,LTLCardinality,03,FALSE,3,NONE,CEX
54,AirplaneLD,COL,0010,LTLCardinality,04,FALSE,3,NONE,CEX
55,AirplaneLD,COL,0010,LTLCardinality,05,FALSE,3,NONE,CEX
56,AirplaneLD,COL,0010,LTLCardinality,06,TRUE,3,NONE,INV
57,AirplaneLD,COL,0010,LTLCardinality,07,TRUE,3,NONE,INV
58,AirplaneLD,COL,0010,LTLCardinality,08,TRUE,3,NONE,INV
59,AirplaneLD,COL,0010,LTLCardinality,09,TRUE,3,NONE,INV
60,AirplaneLD,COL,0010,LTLCardinality,11,TRUE,3,NONE,INV
61,AirplaneLD,COL,0010,LTLCardinality,12,FALSE,3,NONE,CEX
62,AirplaneLD,COL,0010,LTLCardinality,13,FALSE,3,NONE,CEX
63,AirplaneLD,COL,0010,LTLCardinality,14,TRUE,3,NONE,INV
64,AirplaneLD,COL,0010,LTLCardinality,15,FALSE,3,NONE,CEX
65,AirplaneLD,COL,0020,LTLCardinality,00,TRUE,3,NONE,INV
