Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,LTLCardinality,00,FALSE,3,NUPN,CEX
2,ARMCacheCoherence,PT,none,LTLCardinality,01,FALSE,3,NUPN,CEX
3,ARMCacheCoherence,PT,none,LTLCardinality,02,FALSE,3,NUPN,CEX
4,ARMCacheCoherence,PT,none,LTLCardinality,03,FALSE,3,NUPN,CEX
5,ARMCacheCoherence,PT,none,LTLCardinality,04,FALSE,3,NUPN,CEX
6,ARMCacheCoherence,PT,none,LTLCardinality,05,FALSE,3,NUPN,CEX
7,ARMCacheCoherence,PT,none,LTLCardinality,06,FALSE,3,NUPN,CEX
8,ARMCacheCoherence,PT,none,LTLCardinality,07,TRUE,3,NUPN,INV
9,ARMCacheCoherence,PT,none,LTLCardinality,08,FALSE,3,NUPN,CEX
10,ARMCacheCoherence,PT,none,LTLCardinality,09,FALSE,3,NUPN,CEX
11,ARMCacheCoherence,PT,none,LTLCardinality,10,FALSE,3,NUPN,CEX
12,ARMCacheCoherence,PT,none,LTLCardinality,11,FALSE,3,NUPN,CEX
13,ARMCacheCoherence,PT,none,LTLCardinality,12,FALSE,3,NUPN,CEX
14,ARMCacheCoherence,PT,none,LTLCardinality,13,FALSE,3,NUPN,CEX
15,ARMCacheCoherence,PT,none,LTLCardinality,14,FALSE,3,NUPN,CEX
16,ARMCacheCoherence,PT,none,LTLCardinality,15,TRUE,3,NUPN,INV
17,AirplaneLD,COL,0010,LTLCardinality,00,FALSE,3,NONE,CEX
18,AirplaneLD,COL,0010,LTLCardinality,01,TRUE,3,NONE,INV
19,AirplaneLD,COL,0010,LTLCardinality,02,TRUE,3,NONE,INV
20,AirplaneLD,COL,0010,LTLCardinality,03,FALSE,3,NONE,CEX
21,AirplaneLD,COL,0010,LTLCardinality,04,FALSE,3,NONE,CEX
22,AirplaneLD,COL,0010,LTLCardinality,05,FALSE,3,NONE,CEX
23,AirplaneLD,COL,0010,LTLCardinality,06,TRUE,3,NONE,INV
24,AirplaneLD,COL,0010,LTLCardinality,07,FALSE,3,NONE,CEX
25,AirplaneLD,COL,0010,LTLCardinality,08,FALSE,3,NONE,CEX
26,AirplaneLD,COL,0010,LTLCardinality,09,TRUE,3,NONE,INV
27,AirplaneLD,COL,0010,LTLCardinality,10,TRUE,3,NONE,INV
28,AirplaneLD,COL,0010,LTLCardinality,11,FALSE,3,NONE,CEX
29,AirplaneLD,COL,0010,LTLCardinality,12,FALSE,3,NONE,CEX
30,AirplaneLD,COL,0010,LTLCardinality,13,FALSE,3,NONE,CEX
31,AirplaneLD,COL,0010,LTLCardinality,14,FALSE,3,NONE,CEX
32,AirplaneLD,COL,0010,LTLCardinality,15,TRUE,3,NONE,INV
33,AirplaneLD,COL,0020,LTLCardinality,00,FALSE,3,NONE,CEX
34,AirplaneLD,COL,0020,LTLCardinality,01,TRUE,3,NONE,INV
35,AirplaneLD,COL,0020,LTLCardinality,02,FALSE,3,NONE,CEX
36,AirplaneLD,COL,0020,LTLCardinality,03,TRUE,3,NONE,INV
37,AirplaneLD,COL,0020,LTLCardinality,04,FALSE,3,NONE,CEX
38,AirplaneLD,COL,0020,LTLCardinality,05,TRUE,3,NONE,INV
39,AirplaneLD,COL,0020,LTLCardinality,06,FALSE,3,NONE,CEX
40,AirplaneLD,COL,0020,LTLCardinality,07,TRUE,3,NONE,INV
41,AirplaneLD,COL,0020,LTLCardinality,08,FALSE,3,NONE,CEX
42,AirplaneLD,COL,0020,LTLCardinality,09,FALSE,3,NONE,CEX
43,AirplaneLD,COL,0020,LTLCardinality,10,FALSE,3,NONE,CEX
44,AirplaneLD,COL,0020,LTLCardinality,11,TRUE,3,NONE,INV
45,AirplaneLD,COL,0020,LTLCardinality,12,TRUE,3,NONE,INV
46,AirplaneLD,COL,0020,LTLCardinality,13,FALSE,3,NONE,CEX
47,AirplaneLD,COL,0020,LTLCardinality,14,FALSE,3,NONE,CEX
48,AirplaneLD,COL,0020,LTLCardinality,15,FALSE,3,NONE,CEX
49,AirplaneLD,COL,0050,LTLCardinality,00,FALSE,3,NONE,CEX
50,AirplaneLD,COL,0050,LTLCardinality,01,TRUE,3,NONE,INV
51,AirplaneLD,COL,0050,LTLCardinality,02,TRUE,3,NONE,INV
52,AirplaneLD,COL,0050,LTLCardinality,03,FALSE,3,NONE,CEX
53,AirplaneLD,COL,0050,LTLCardinality,04,TRUE,3,NONE,INV
54,AirplaneLD,COL,0050,LTLCardinality,05,FALSE,3,NONE,CEX
55,AirplaneLD,COL,0050,LTLCardinality,06,TRUE,3,NONE,INV
56,AirplaneLD,COL,0050,LTLCardinality,07,FALSE,3,NONE,CEX
57,AirplaneLD,COL,0050,LTLCardinality,08,TRUE,3,NONE,INV
58,AirplaneLD,COL,0050,LTLCardinality,09,TRUE,3,NONE,INV
59,AirplaneLD,COL,0050,LTLCardinality,10,FALSE,3,NONE,CEX
60,AirplaneLD,COL,0050,LTLCardinality,11,TRUE,3,NONE,INV
61,AirplaneLD,COL,0050,LTLCardinality,12,FALSE,3,NONE,CEX
62,AirplaneLD,COL,0050,LTLCardinality,13,TRUE,3,NONE,INV
63,AirplaneLD,COL,0050,LTLCardinality,14,FALSE,3,NONE,CEX
