Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,StateSpace,00,320570000,3,NUPN,UNKNOWN
2,ARMCacheCoherence,PT,none,StateSpace,02,1,3,NUPN,UNKNOWN
3,ARMCacheCoherence,PT,none,StateSpace,03,12,3,NUPN,UNKNOWN
4,AirplaneLD,COL,0010,StateSpace,00,43463,3,NONE,UNKNOWN
5,AirplaneLD,COL,0010,StateSpace,02,1,3,NONE,UNKNOWN
6,AirplaneLD,COL,0010,StateSpace,03,38,3,NONE,UNKNOWN
7,AirplaneLD,COL,0020,StateSpace,00,308300,3,NONE,UNKNOWN
8,AirplaneLD,COL,0020,StateSpace,02,1,3,NONE,UNKNOWN
9,AirplaneLD,COL,0020,StateSpace,03,68,3,NONE,UNKNOWN
10,AirplaneLD,COL,0050,StateSpace,00,4471200,3,NONE,UNKNOWN
11,AirplaneLD,COL,0050,StateSpace,02,1,3,NONE,UNKNOWN
12,AirplaneLD,COL,0050,StateSpace,03,158,3,NONE,UNKNOWN
13,AirplaneLD,COL,0100,StateSpace,00,34877000,3,NONE,UNKNOWN
14,AirplaneLD,COL,0100,StateSpace,02,1,3,NONE,UNKNOWN
15,AirplaneLD,COL,0100,StateSpace,03,308,3,NONE,UNKNOWN
16,AirplaneLD,COL,0200,StateSpace,00,275490000,3,NONE,UNKNOWN
17,AirplaneLD,COL,0200,StateSpace,02,1,3,NONE,UNKNOWN
18,AirplaneLD,COL,0200,StateSpace,03,608,3,NONE,UNKNOWN
19,AirplaneLD,COL,0500,StateSpace,00,4271800000,3,NONE,UNKNOWN
20,AirplaneLD,COL,0500,StateSpace,02,1,3,NONE,UNKNOWN
21,AirplaneLD,COL,0500,StateSpace,03,1508,3,NONE,UNKNOWN
22,AirplaneLD,COL,1000,StateSpace,00,34087000000,2,NONE,UNKNOWN
23,AirplaneLD,COL,1000,StateSpace,02,1,2,NONE,UNKNOWN
24,AirplaneLD,COL,1000,StateSpace,03,3008,2,NONE,UNKNOWN
25,AirplaneLD,COL,2000,StateSpace,00,272350000000,2,NONE,UNKNOWN
26,AirplaneLD,COL,2000,StateSpace,02,1,2,NONE,UNKNOWN
27,AirplaneLD,COL,2000,StateSpace,03,6008,2,NONE,UNKNOWN
28,AirplaneLD,COL,4000,StateSpace,00,2177400000000,2,NONE,UNKNOWN
29,AirplaneLD,COL,4000,StateSpace,02,1,2,NONE,UNKNOWN
30,AirplaneLD,COL,4000,StateSpace,03,12008,2,NONE,UNKNOWN
31,AirplaneLD,PT,0010,StateSpace,00,43463,3,GEN,UNKNOWN
32,AirplaneLD,PT,0010,StateSpace,02,1,3,GEN,UNKNOWN
33,AirplaneLD,PT,0010,StateSpace,03,38,3,GEN,UNKNOWN
34,AirplaneLD,PT,0020,StateSpace,00,308300,3,GEN,UNKNOWN
35,AirplaneLD,PT,0020,StateSpace,02,1,3,GEN,UNKNOWN
36,AirplaneLD,PT,0020,StateSpace,03,68,3,GEN,UNKNOWN
37,AirplaneLD,PT,0050,StateSpace,00,4471200,3,GEN,UNKNOWN
38,AirplaneLD,PT,0050,StateSpace,02,1,3,GEN,UNKNOWN
39,AirplaneLD,PT,0050,StateSpace,03,158,3,GEN,UNKNOWN
40,AirplaneLD,PT,0100,StateSpace,00,34877000,3,GEN,UNKNOWN
41,AirplaneLD,PT,0100,StateSpace,02,1,3,GEN,UNKNOWN
42,AirplaneLD,PT,0100,StateSpace,03,308,3,GEN,UNKNOWN
43,AirplaneLD,PT,0200,StateSpace,00,275490000,3,GEN,UNKNOWN
44,AirplaneLD,PT,0200,StateSpace,02,1,3,GEN,UNKNOWN
45,AirplaneLD,PT,0200,StateSpace,03,608,3,GEN,UNKNOWN
46,AirplaneLD,PT,0500,StateSpace,00,4271800000,3,GEN,UNKNOWN
47,AirplaneLD,PT,0500,StateSpace,02,1,3,GEN,UNKNOWN
48,AirplaneLD,PT,0500,StateSpace,03,1508,3,GEN,UNKNOWN
49,AirplaneLD,PT,1000,StateSpace,00,34087000000,3,GEN,UNKNOWN
50,AirplaneLD,PT,1000,StateSpace,02,1,3,GEN,UNKNOWN
51,AirplaneLD,PT,1000,StateSpace,03,3008,3,GEN,UNKNOWN
52,AirplaneLD,PT,2000,StateSpace,00,272350000000,3,GEN,UNKNOWN
53,AirplaneLD,PT,2000,StateSpace,02,1,3,GEN,UNKNOWN
54,AirplaneLD,PT,2000,StateSpace,03,6008,3,GEN,UNKNOWN
55,AirplaneLD,PT,4000,StateSpace,00,2177400000000,2,GEN,UNKNOWN
56,AirplaneLD,PT,4000,StateSpace,02,1,2,GEN,UNKNOWN
57,AirplaneLD,PT,4000,StateSpace,03,12008,2,GEN,UNKNOWN
58,Angiogenesis,PT,01,StateSpace,00,110,3,GEN,UNKNOWN
59,Angiogenesis,PT,01,StateSpace,02,1,3,GEN,UNKNOWN
60,Angiogenesis,PT,01,StateSpace,03,8,3,GEN,UNKNOWN
61,Angiogenesis,PT,05,StateSpace,00,42735000,3,NONE,UNKNOWN
62,Angiogenesis,PT,05,StateSpace,02,5,3,NONE,UNKNOWN
63,Angiogenesis,PT,05,StateSpace,03,40,3,NONE,UNKNOWN
64,Angiogenesis,PT,10,StateSpace,00,822650000000,3,NONE,UNKNOWN
65,Angiogenesis,PT,10,StateSpace,02,10,3,NONE,UNKNOWN
66,Angiogenesis,PT,10,StateSpace,03,80,3,NONE,UNKNOWN
67,Angiogenesis,PT,15,StateSpace,00,11155e11,3,NONE,UNKNOWN
68,Angiogenesis,PT,15,StateSpace,02,15,3,NONE,UNKNOWN
69,Angiogenesis,PT,15,StateSpace,03,120,3,NONE,UNKNOWN
70,Angiogenesis,PT,20,StateSpace,00,35182e13,3,NONE,UNKNOWN
71,Angiogenesis,PT,20,StateSpace,02,20,3,NONE,UNKNOWN
72,Angiogenesis,PT,20,StateSpace,03,160,3,NONE,UNKNOWN
73,AutoFlight,PT,01a,StateSpace,00,253,3,NUPN,UNKNOWN
74,AutoFlight,PT,01a,StateSpace,02,1,3,NUPN,UNKNOWN
75,AutoFlight,PT,01a,StateSpace,03,9,3,NUPN,UNKNOWN
76,AutoFlight,PT,01b,StateSpace,00,48882000,3,NUPN,UNKNOWN
77,AutoFlight,PT,01b,StateSpace,02,1,3,NUPN,UNKNOWN
78,AutoFlight,PT,01b,StateSpace,03,9,3,NUPN,UNKNOWN
79,AutoFlight,PT,02a,StateSpace,00,6949,3,NUPN,UNKNOWN
80,AutoFlight,PT,02a,StateSpace,02,1,3,NUPN,UNKNOWN
81,AutoFlight,PT,02a,StateSpace,03,15,3,NUPN,UNKNOWN
82,AutoFlight,PT,02b,StateSpace,00,16155000000000,3,NUPN,UNKNOWN
83,AutoFlight,PT,02b,StateSpace,02,1,3,NUPN,UNKNOWN
84,AutoFlight,PT,02b,StateSpace,03,15,3,NUPN,UNKNOWN
85,AutoFlight,PT,03a,StateSpace,00,157680,3,NUPN,UNKNOWN
86,AutoFlight,PT,03a,StateSpace,02,1,3,NUPN,UNKNOWN
87,AutoFlight,PT,03a,StateSpace,03,21,3,NUPN,UNKNOWN
88,AutoFlight,PT,03b,StateSpace,00,40962e14,3,NUPN,UNKNOWN
89,AutoFlight,PT,03b,StateSpace,02,1,3,NUPN,UNKNOWN
90,AutoFlight,PT,03b,StateSpace,03,21,3,NUPN,UNKNOWN
91,AutoFlight,PT,04a,StateSpace,00,3332000,3,NUPN,UNKNOWN
92,AutoFlight,PT,04a,StateSpace,02,1,3,NUPN,UNKNOWN
93,AutoFlight,PT,04a,StateSpace,03,27,3,NUPN,UNKNOWN
94,AutoFlight,PT,05a,StateSpace,00,68180000,3,NUPN,UNKNOWN
95,AutoFlight,PT,05a,StateSpace,02,1,3,NUPN,UNKNOWN
96,AutoFlight,PT,05a,StateSpace,03,33,3,NUPN,UNKNOWN
97,AutoFlight,PT,06a,StateSpace,00,1371900000,3,NUPN,UNKNOWN
98,AutoFlight,PT,06a,StateSpace,02,1,3,NUPN,UNKNOWN
99,AutoFlight,PT,06a,StateSpace,03,39,3,NUPN,UNKNOWN
100,AutoFlight,PT,12a,StateSpace,00,78221e12,3,NUPN,UNKNOWN
101,AutoFlight,PT,12a,StateSpace,02,1,3,NUPN,UNKNOWN
102,AutoFlight,PT,12a,StateSpace,03,75,3,NUPN,UNKNOWN
103,AutoFlight,PT,24a,StateSpace,00,16997e28,3,NUPN,UNKNOWN
104,AutoFlight,PT,24a,StateSpace,02,1,3,NUPN,UNKNOWN
105,AutoFlight,PT,24a,StateSpace,03,147,3,NUPN,UNKNOWN
106,AutoFlight,PT,48a,StateSpace,00,16136000000000002e35,3,NUPN,UNKNOWN
107,AutoFlight,PT,48a,StateSpace,02,1,3,NUPN,UNKNOWN
108,AutoFlight,PT,48a,StateSpace,03,257,3,NUPN,UNKNOWN
109,BART,COL,002,StateSpace,00,17424,2,NONE,UNKNOWN
110,BART,COL,002,StateSpace,02,1,2,NONE,UNKNOWN
111,BART,COL,002,StateSpace,03,274,2,NONE,UNKNOWN
112,BART,COL,005,StateSpace,00,40075000000,2,NONE,UNKNOWN
113,BART,COL,005,StateSpace,02,1,2,NONE,UNKNOWN
114,BART,COL,005,StateSpace,03,277,2,NONE,UNKNOWN
115,BART,COL,010,StateSpace,00,1606e18,2,NONE,UNKNOWN
116,BART,COL,010,StateSpace,02,1,2,NONE,UNKNOWN
117,BART,COL,010,StateSpace,03,282,2,NONE,UNKNOWN
118,BART,COL,020,StateSpace,00,25792e38,2,NONE,UNKNOWN
119,BART,COL,020,StateSpace,02,1,2,NONE,UNKNOWN
120,BART,COL,020,StateSpace,03,292,2,NONE,UNKNOWN
121,BART,COL,030,StateSpace,00,41421000000000004e47,2,NONE,UNKNOWN
122,BART,COL,030,StateSpace,02,1,2,NONE,UNKNOWN
123,BART,COL,030,StateSpace,03,302,2,NONE,UNKNOWN
124,BART,COL,040,StateSpace,00,66521e80,2,NONE,UNKNOWN
125,BART,COL,040,StateSpace,02,1,2,NONE,UNKNOWN
126,BART,COL,040,StateSpace,03,312,2,NONE,UNKNOWN
127,BART,COL,050,StateSpace,00,10683e102,2,NONE,UNKNOWN
128,BART,COL,050,StateSpace,02,1,2,NONE,UNKNOWN
129,BART,COL,050,StateSpace,03,322,2,NONE,UNKNOWN
130,BART,COL,060,StateSpace,00,17157000000000001e111,2,NONE,UNKNOWN
131,BART,COL,060,StateSpace,02,1,2,NONE,UNKNOWN
132,BART,COL,060,StateSpace,03,332,2,NONE,UNKNOWN
133,BART,PT,002,StateSpace,00,17424,3,GEN,UNKNOWN
134,BART,PT,002,StateSpace,02,1,3,GEN,UNKNOWN
135,BART,PT,002,StateSpace,03,212,3,GEN,UNKNOWN
136,BART,PT,005,StateSpace,00,40075000000,3,GEN,UNKNOWN
137,BART,PT,005,StateSpace,02,1,3,GEN,UNKNOWN
138,BART,PT,005,StateSpace,03,215,3,GEN,UNKNOWN
139,BridgeAndVehicles,COL,V04P05N02,StateSpace,00,2874,3,NONE,UNKNOWN
140,BridgeAndVehicles,COL,V04P05N02,StateSpace,02,5,3,NONE,UNKNOWN
141,BridgeAndVehicles,COL,V04P05N02,StateSpace,03,17,3,NONE,UNKNOWN
