Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,ReachabilityDeadlock,00,FALSE,3,NUPN,INV
2,ASLink,PT,01a,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
3,ASLink,PT,01b,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
4,ASLink,PT,02a,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
5,ASLink,PT,02b,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
6,ASLink,PT,03a,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
7,ASLink,PT,03b,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
8,ASLink,PT,04a,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
9,ASLink,PT,04b,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
10,ASLink,PT,05a,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
11,ASLink,PT,05b,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
12,ASLink,PT,06a,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
13,ASLink,PT,06b,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
14,ASLink,PT,07a,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
15,ASLink,PT,07b,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
16,ASLink,PT,08a,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
17,ASLink,PT,08b,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
18,ASLink,PT,09a,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
19,ASLink,PT,09b,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
20,ASLink,PT,10a,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
21,ASLink,PT,10b,ReachabilityDeadlock,00,TRUE,3,NUPN,CEX
22,AirplaneLD,COL,0010,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
23,AirplaneLD,COL,0020,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
24,AirplaneLD,COL,0050,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
25,AirplaneLD,COL,0100,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
26,AirplaneLD,COL,0200,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
27,AirplaneLD,COL,0500,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
28,AirplaneLD,COL,1000,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
29,AirplaneLD,COL,2000,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
30,AirplaneLD,COL,4000,ReachabilityDeadlock,00,TRUE,3,NONE,CEX
31,AirplaneLD,PT,0010,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
32,AirplaneLD,PT,0020,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
33,AirplaneLD,PT,0050,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
34,AirplaneLD,PT,0100,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
35,AirplaneLD,PT,0200,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
36,AirplaneLD,PT,0500,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
37,AirplaneLD,PT,1000,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
38,AirplaneLD,PT,2000,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
39,AirplaneLD,PT,4000,ReachabilityDeadlock,00,TRUE,3,GEN,CEX
40,Anderson,PT,04,ReachabilityDeadlock,00,FALSE,3,NUPN,INV
