Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,ReachabilityCardinality,00,TRUE,3,NUPN,INV
2,ARMCacheCoherence,PT,none,ReachabilityCardinality,01,FALSE,3,NUPN,INV
3,ARMCacheCoherence,PT,none,ReachabilityCardinality,02,FALSE,3,NUPN,INV
4,ARMCacheCoherence,PT,none,ReachabilityCardinality,03,TRUE,3,NUPN,INV
5,ARMCacheCoherence,PT,none,ReachabilityCardinality,04,TRUE,3,NUPN,INV
6,ARMCacheCoherence,PT,none,ReachabilityCardinality,05,FALSE,3,NUPN,CEX
7,ARMCacheCoherence,PT,none,ReachabilityCardinality,06,TRUE,3,NUPN,INV
8,ARMCacheCoherence,PT,none,ReachabilityCardinality,07,FALSE,3,NUPN,INV
9,ARMCacheCoherence,PT,none,ReachabilityCardinality,08,TRUE,3,NUPN,INV
10,ARMCacheCoherence,PT,none,ReachabilityCardinality,09,TRUE,3,NUPN,INV
11,ARMCacheCoherence,PT,none,ReachabilityCardinality,10,FALSE,3,NUPN,CEX
12,ARMCacheCoherence,PT,none,ReachabilityCardinality,11,TRUE,3,NUPN,INV
13,ARMCacheCoherence,PT,none,ReachabilityCardinality,12,TRUE,3,NUPN,INV
14,ARMCacheCoherence,PT,none,ReachabilityCardinality,13,FALSE,3,NUPN,CEX
15,ARMCacheCoherence,PT,none,ReachabilityCardinality,14,TRUE,3,NUPN,CEX
16,ARMCacheCoherence,PT,none,ReachabilityCardinality,15,FALSE,3,NUPN,CEX
17,ASLink,PT,01a,ReachabilityCardinality,00,TRUE,3,NUPN,INV
18,ASLink,PT,01a,ReachabilityCardinality,01,FALSE,3,NUPN,CEX
19,ASLink,PT,01a,ReachabilityCardinality,02,FALSE,3,NUPN,INV
20,ASLink,PT,01a,ReachabilityCardinality,03,TRUE,3,NUPN,INV
21,ASLink,PT,01a,ReachabilityCardinality,04,TRUE,3,NUPN,CEX
22,ASLink,PT,01a,ReachabilityCardinality,05,TRUE,3,NUPN,CEX
23,ASLink,PT,01a,ReachabilityCardinality,06,FALSE,3,NUPN,CEX
24,ASLink,PT,01a,ReachabilityCardinality,07,TRUE,3,NUPN,CEX
25,ASLink,PT,01a,ReachabilityCardinality,08,TRUE,3,NUPN,INV
