Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,UpperBounds,00,1,3,NUPN,UNKNOWN
2,ARMCacheCoherence,PT,none,UpperBounds,01,1,3,NUPN,UNKNOWN
3,ARMCacheCoherence,PT,none,UpperBounds,02,1,3,NUPN,UNKNOWN
4,ARMCacheCoherence,PT,none,UpperBounds,03,1,3,NUPN,UNKNOWN
5,ARMCacheCoherence,PT,none,UpperBounds,04,1,3,NUPN,UNKNOWN
6,ARMCacheCoherence,PT,none,UpperBounds,05,1,3,NUPN,UNKNOWN
7,ARMCacheCoherence,PT,none,UpperBounds,06,1,3,NUPN,UNKNOWN
8,ARMCacheCoherence,PT,none,UpperBounds,07,1,3,NUPN,UNKNOWN
9,ARMCacheCoherence,PT,none,UpperBounds,08,1,3,NUPN,UNKNOWN
10,ARMCacheCoherence,PT,none,UpperBounds,09,1,3,NUPN,UNKNOWN
11,ARMCacheCoherence,PT,none,UpperBounds,10,1,3,NUPN,UNKNOWN
12,ARMCacheCoherence,PT,none,UpperBounds,11,1,3,NUPN,UNKNOWN
13,ARMCacheCoherence,PT,none,UpperBounds,12,1,3,NUPN,UNKNOWN
14,ARMCacheCoherence,PT,none,UpperBounds,13,1,3,NUPN,UNKNOWN
15,ARMCacheCoherence,PT,none,UpperBounds,14,1,3,NUPN,UNKNOWN
16,ARMCacheCoherence,PT,none,UpperBounds,15,1,3,NUPN,UNKNOWN
17,AirplaneLD,COL,0010,UpperBounds,00,1,3,NONE,UNKNOWN
18,AirplaneLD,COL,0010,UpperBounds,01,1,3,NONE,UNKNOWN
19,AirplaneLD,COL,0010,UpperBounds,02,1,3,NONE,UNKNOWN
20,AirplaneLD,COL,0010,UpperBounds,03,1,3,NONE,UNKNOWN
21,AirplaneLD,COL,0010,UpperBounds,04,1,3,NONE,UNKNOWN
22,AirplaneLD,COL,0010,UpperBounds,05,1,3,NONE,UNKNOWN
23,AirplaneLD,COL,0010,UpperBounds,06,1,3,NONE,UNKNOWN
24,AirplaneLD,COL,0010,UpperBounds,07,1,3,NONE,UNKNOWN
25,AirplaneLD,COL,0010,UpperBounds,08,1,3,NONE,UNKNOWN
26,AirplaneLD,COL,0010,UpperBounds,09,1,3,NONE,UNKNOWN
27,AirplaneLD,COL,0010,UpperBounds,10,1,3,NONE,UNKNOWN
28,AirplaneLD,COL,0010,UpperBounds,11,1,3,NONE,UNKNOWN
29,AirplaneLD,COL,0010,UpperBounds,12,1,3,NONE,UNKNOWN
30,AirplaneLD,COL,0010,UpperBounds,13,1,3,NONE,UNKNOWN
31,AirplaneLD,COL,0010,UpperBounds,14,1,3,NONE,UNKNOWN
32,AirplaneLD,COL,0010,UpperBounds,15,1,3,NONE,UNKNOWN
33,AirplaneLD,COL,0020,UpperBounds,00,40,3,NONE,UNKNOWN
34,AirplaneLD,COL,0020,UpperBounds,01,1,3,NONE,UNKNOWN
35,AirplaneLD,COL,0020,UpperBounds,02,1,3,NONE,UNKNOWN
36,AirplaneLD,COL,0020,UpperBounds,03,40,3,NONE,UNKNOWN
37,AirplaneLD,COL,0020,UpperBounds,04,1,3,NONE,UNKNOWN
38,AirplaneLD,COL,0020,UpperBounds,05,1,3,NONE,UNKNOWN
39,AirplaneLD,COL,0020,UpperBounds,06,1,3,NONE,UNKNOWN
40,AirplaneLD,COL,0020,UpperBounds,07,1,3,NONE,UNKNOWN
41,AirplaneLD,COL,0020,UpperBounds,08,2,3,NONE,UNKNOWN
42,AirplaneLD,COL,0020,UpperBounds,09,1,3,NONE,UNKNOWN
