Index,ModelFamily,ModelType,ModelInstance,Examination,ID,Consensus,Solutions,Nupn,FormulaType
1,ARMCacheCoherence,PT,none,ReachabilityCardinality,00,FALSE,3,NUPN,CEX
2,ARMCacheCoherence,PT,none,ReachabilityCardinality,01,FALSE,3,NUPN,INV
3,ARMCacheCoherence,PT,none,ReachabilityCardinality,02,FALSE,3,NUPN,INV
4,ARMCacheCoherence,PT,none,ReachabilityCardinality,03,FALSE,3,NUPN,INV
5,ARMCacheCoherence,PT,none,ReachabilityCardinality,04,TRUE,3,NUPN,CEX
6,ARMCacheCoherence,PT,none,ReachabilityCardinality,05,FALSE,3,NUPN,INV
7,ARMCacheCoherence,PT,none,ReachabilityCardinality,06,FALSE,3,NUPN,CEX
8,ARMCacheCoherence,PT,none,ReachabilityCardinality,07,TRUE,3,NUPN,INV
9,ARMCacheCoherence,PT,none,ReachabilityCardinality,08,TRUE,3,NUPN,CEX
10,ARMCacheCoherence,PT,none,ReachabilityCardinality,09,TRUE,3,NUPN,CEX
11,ARMCacheCoherence,PT,none,ReachabilityCardinality,10,TRUE,3,NUPN,INV
12,ARMCacheCoherence,PT,none,ReachabilityCardinality,11,TRUE,3,NUPN,INV
13,ARMCacheCoherence,PT,none,ReachabilityCardinality,12,TRUE,3,NUPN,INV
14,ARMCacheCoherence,PT,none,ReachabilityCardinality,13,FALSE,3,NUPN,INV
15,ARMCacheCoherence,PT,none,ReachabilityCardinality,14,FALSE,3,NUPN,INV
16,ARMCacheCoherence,PT,none,ReachabilityCardinality,15,TRUE,3,NUPN,CEX
17,ASLink,PT,01a,ReachabilityCardinality,00,FALSE,3,NUPN,CEX
18,ASLink,PT,01a,ReachabilityCardinality,01,FALSE,3,NUPN,CEX
19,ASLink,PT,01a,ReachabilityCardinality,02,TRUE,3,NUPN,INV
20,ASLink,PT,01a,ReachabilityCardinality,03,TRUE,3,NUPN,INV
21,ASLink,PT,01a,ReachabilityCardinality,04,TRUE,3,NUPN,INV
22,ASLink,PT,01a,ReachabilityCardinality,05,TRUE,3,NUPN,INV
23,ASLink,PT,01a,ReachabilityCardinality,06,FALSE,3,NUPN,INV
24,ASLink,PT,01a,ReachabilityCardinality,07,FALSE,3,NUPN,CEX
25,ASLink,PT,01a,ReachabilityCardinality,08,FALSE,3,NUPN,INV
26,ASLink,PT,01a,ReachabilityCardinality,09,FALSE,3,NUPN,CEX
27,ASLink,PT,01a,ReachabilityCardinality,10,TRUE,3,NUPN,CEX
28,ASLink,PT,01a,ReachabilityCardinality,11,FALSE,3,NUPN,INV
29,ASLink,PT,01a,ReachabilityCardinality,12,FALSE,3,NUPN,CEX
30,ASLink,PT,01a,ReachabilityCardinality,13,FALSE,3,NUPN,CEX
31,ASLink,PT,01a,ReachabilityCardinality,14,TRUE,3,NUPN,INV
32,ASLink,PT,01a,ReachabilityCardinality,15,FALSE,3,NUPN,INV
33,ASLink,PT,02a,ReachabilityCardinality,00,FALSE,3,NUPN,INV
34,ASLink,PT,02a,ReachabilityCardinality,06,FALSE,3,NUPN,INV
35,ASLink,PT,02a,ReachabilityCardinality,12,FALSE,3,NUPN,INV
36,ASLink,PT,02a,ReachabilityCardinality,14,FALSE,3,NUPN,INV
37,ASLink,PT,03a,ReachabilityCardinality,00,FALSE,3,NUPN,INV
38,ASLink,PT,03a,ReachabilityCardinality,02,TRUE,3,NUPN,INV
39,ASLink,PT,03a,ReachabilityCardinality,03,FALSE,3,NUPN,INV
40,ASLink,PT,03a,ReachabilityCardinality,07,FALSE,3,NUPN,INV
41,ASLink,PT,03a,ReachabilityCardinality,08,FALSE,3,NUPN,INV
42,ASLink,PT,03a,ReachabilityCardinality,09,FALSE,3,NUPN,INV
43,ASLink,PT,03a,ReachabilityCardinality,10,FALSE,3,NUPN,INV
44,ASLink,PT,03a,ReachabilityCardinality,13,TRUE,3,NUPN,INV
45,ASLink,PT,03a,ReachabilityCardinality,15,FALSE,3,NUPN,INV
46,AirplaneLD,COL,0010,ReachabilityCardinality,00,TRUE,3,NONE,INV
47,AirplaneLD,COL,0010,ReachabilityCardinality,01,TRUE,3,NONE,INV
48,AirplaneLD,COL,0010,ReachabilityCardinality,02,TRUE,3,NONE,INV
49,AirplaneLD,COL,0010,ReachabilityCardinality,03,TRUE,3,NONE,INV
50,AirplaneLD,COL,0010,ReachabilityCardinality,04,FALSE,3,NONE,INV
51,AirplaneLD,COL,0010,ReachabilityCardinality,05,TRUE,3,NONE,INV
52,AirplaneLD,COL,0010,ReachabilityCardinality,06,TRUE,3,NONE,INV
53,AirplaneLD,COL,0010,ReachabilityCardinality,07,FALSE,3,NONE,INV
54,AirplaneLD,COL,0010,ReachabilityCardinality,08,FALSE,3,NONE,INV
55,AirplaneLD,COL,0010,ReachabilityCardinality,09,FALSE,3,NONE,INV
56,AirplaneLD,COL,0010,ReachabilityCardinality,10,TRUE,3,NONE,INV
57,AirplaneLD,COL,0010,ReachabilityCardinality,11,FALSE,3,NONE,INV
58,AirplaneLD,COL,0010,ReachabilityCardinality,12,FALSE,3,NONE,INV
59,AirplaneLD,COL,0010,ReachabilityCardinality,13,FALSE,3,NONE,INV
60,AirplaneLD,COL,0010,ReachabilityCardinality,14,TRUE,3,NONE,CEX
61,AirplaneLD,COL,0010,ReachabilityCardinality,15,FALSE,3,NONE,CEX
62,AirplaneLD,COL,0020,ReachabilityCardinality,00,FALSE,3,NONE,CEX
63,AirplaneLD,COL,0020,ReachabilityCardinality,01,FALSE,3,NONE,INV
64,AirplaneLD,COL,0020,ReachabilityCardinality,02,TRUE,3,NONE,INV
65,AirplaneLD,COL,0020,ReachabilityCardinality,03,TRUE,3,NONE,CEX
66,AirplaneLD,COL,0020,ReachabilityCardinality,04,FALSE,3,NONE,INV
67,AirplaneLD,COL,0020,ReachabilityCardinality,05,FALSE,3,NONE,INV
68,AirplaneLD,COL,0020,ReachabilityCardinality,06,FALSE,3,NONE,INV
69,AirplaneLD,COL,0020,ReachabilityCardinality,07,TRUE,3,NONE,CEX
70,AirplaneLD,COL,0020,ReachabilityCardinality,08,TRUE,3,NONE,INV
71,AirplaneLD,COL,0020,ReachabilityCardinality,09,FALSE,3,NONE,INV
72,AirplaneLD,COL,0020,ReachabilityCardinality,10,TRUE,3,NONE,INV
73,AirplaneLD,COL,0020,ReachabilityCardinality,11,TRUE,3,NONE,INV
74,AirplaneLD,COL,0020,ReachabilityCardinality,12,FALSE,3,NONE,CEX
75,AirplaneLD,COL,0020,ReachabilityCardinality,13,FALSE,3,NONE,INV
76,AirplaneLD,COL,0020,ReachabilityCardinality,14,TRUE,3,NONE,CEX
77,AirplaneLD,COL,0020,ReachabilityCardinality,15,TRUE,3,NONE,INV
78,AirplaneLD,COL,0050,ReachabilityCardinality,00,FALSE,3,NONE,INV
79,AirplaneLD,COL,0050,ReachabilityCardinality,01,FALSE,3,NONE,CEX
80,AirplaneLD,COL,0050,ReachabilityCardinality,02,TRUE,3,NONE,INV
81,AirplaneLD,COL,0050,ReachabilityCardinality,03,FALSE,3,NONE,CEX
82,AirplaneLD,COL,0050,ReachabilityCardinality,04,FALSE,3,NONE,CEX
83,AirplaneLD,COL,0050,ReachabilityCardinality,05,TRUE,3,NONE,CEX
84,AirplaneLD,COL,0050,ReachabilityCardinality,06,FALSE,3,NONE,INV
85,AirplaneLD,COL,0050,ReachabilityCardinality,07,TRUE,3,NONE,CEX
86,AirplaneLD,COL,0050,ReachabilityCardinality,08,FALSE,3,NONE,INV
87,AirplaneLD,COL,0050,ReachabilityCardinality,09,FALSE,3,NONE,INV
88,AirplaneLD,COL,0050,ReachabilityCardinality,10,FALSE,3,NONE,INV
89,AirplaneLD,COL,0050,ReachabilityCardinality,11,TRUE,3,NONE,INV
90,AirplaneLD,COL,0050,ReachabilityCardinality,12,TRUE,3,NONE,INV
91,AirplaneLD,COL,0050,ReachabilityCardinality,13,FALSE,3,NONE,INV
92,AirplaneLD,COL,0050,ReachabilityCardinality,14,TRUE,3,NONE,INV
93,AirplaneLD,COL,0050,ReachabilityCardinality,15,TRUE,3,NONE,CEX
94,AirplaneLD,COL,0100,ReachabilityCardinality,00,FALSE,3,NONE,INV
95,AirplaneLD,COL,0100,ReachabilityCardinality,01,TRUE,3,NONE,INV
96,AirplaneLD,COL,0100,ReachabilityCardinality,02,TRUE,3,NONE,CEX
97,AirplaneLD,COL,0100,ReachabilityCardinality,03,TRUE,3,NONE,CEX
98,AirplaneLD,COL,0100,ReachabilityCardinality,04,FALSE,3,NONE,INV
99,AirplaneLD,COL,0100,ReachabilityCardinality,05,TRUE,3,NONE,CEX
100,AirplaneLD,COL,0100,ReachabilityCardinality,06,FALSE,3,NONE,CEX
101,AirplaneLD,COL,0100,ReachabilityCardinality,07,TRUE,3,NONE,INV
102,AirplaneLD,COL,0100,ReachabilityCardinality,08,FALSE,3,NONE,CEX
103,AirplaneLD,COL,0100,ReachabilityCardinality,09,FALSE,3,NONE,CEX
104,AirplaneLD,COL,0100,ReachabilityCardinality,10,TRUE,3,NONE,INV
105,AirplaneLD,COL,0100,ReachabilityCardinality,11,TRUE,3,NONE,INV
106,AirplaneLD,COL,0100,ReachabilityCardinality,12,TRUE,3,NONE,CEX
107,AirplaneLD,COL,0100,ReachabilityCardinality,13,FALSE,3,NONE,INV
108,AirplaneLD,COL,0100,ReachabilityCardinality,14,TRUE,3,NONE,INV
109,AirplaneLD,COL,0100,ReachabilityCardinality,15,TRUE,3,NONE,INV
110,AirplaneLD,COL,0200,ReachabilityCardinality,00,FALSE,3,NONE,CEX
111,AirplaneLD,COL,0200,ReachabilityCardinality,01,TRUE,3,NONE,INV
112,AirplaneLD,COL,0200,ReachabilityCardinality,02,FALSE,3,NONE,INV
113,AirplaneLD,COL,0200,ReachabilityCardinality,03,FALSE,3,NONE,INV
114,AirplaneLD,COL,0200,ReachabilityCardinality,04,FALSE,3,NONE,INV
115,AirplaneLD,COL,0200,ReachabilityCardinality,05,FALSE,3,NONE,INV
116,AirplaneLD,COL,0200,ReachabilityCardinality,06,TRUE,3,NONE,INV
117,AirplaneLD,COL,0200,ReachabilityCardinality,07,FALSE,3,NONE,INV
118,AirplaneLD,COL,0200,ReachabilityCardinality,08,TRUE,3,NONE,INV
119,AirplaneLD,COL,0200,ReachabilityCardinality,09,FALSE,3,NONE,INV
120,AirplaneLD,COL,0200,ReachabilityCardinality,10,FALSE,3,NONE,INV
121,AirplaneLD,COL,0200,ReachabilityCardinality,11,FALSE,3,NONE,CEX
122,AirplaneLD,COL,0200,ReachabilityCardinality,12,FALSE,3,NONE,INV
123,AirplaneLD,COL,0200,ReachabilityCardinality,13,FALSE,3,NONE,CEX
124,AirplaneLD,COL,0200,ReachabilityCardinality,14,FALSE,3,NONE,INV
125,AirplaneLD,COL,0200,ReachabilityCardinality,15,FALSE,3,NONE,INV
126,AirplaneLD,COL,0500,ReachabilityCardinality,00,TRUE,3,NONE,INV
127,AirplaneLD,COL,0500,ReachabilityCardinality,01,FALSE,3,NONE,INV
128,AirplaneLD,COL,0500,ReachabilityCardinality,02,FALSE,3,NONE,CEX
129,AirplaneLD,COL,0500,ReachabilityCardinality,03,FALSE,3,NONE,INV
130,AirplaneLD,COL,0500,ReachabilityCardinality,04,FALSE,3,NONE,INV
131,AirplaneLD,COL,0500,ReachabilityCardinality,05,FALSE,3,NONE,INV
132,AirplaneLD,COL,0500,ReachabilityCardinality,06,TRUE,3,NONE,INV
133,AirplaneLD,COL,0500,ReachabilityCardinality,07,TRUE,3,NONE,INV
134,AirplaneLD,COL,0500,ReachabilityCardinality,08,FALSE,3,NONE,INV
135,AirplaneLD,COL,0500,ReachabilityCardinality,09,FALSE,3,NONE,INV
136,AirplaneLD,COL,0500,ReachabilityCardinality,10,FALSE,3,NONE,CEX
137,AirplaneLD,COL,0500,ReachabilityCardinality,11,TRUE,3,NONE,CEX
138,AirplaneLD,COL,0500,ReachabilityCardinality,12,FALSE,3,NONE,CEX
139,AirplaneLD,COL,0500,ReachabilityCardinality,13,TRUE,3,NONE,INV
140,AirplaneLD,COL,0500,ReachabilityCardinality,14,FALSE,3,NONE,CEX
141,AirplaneLD,COL,0500,ReachabilityCardinality,15,FALSE,3,NONE,INV
142,AirplaneLD,PT,0010,ReachabilityCardinality,00,TRUE,3,GEN,INV
143,AirplaneLD,PT,0010,ReachabilityCardinality,01,TRUE,3,GEN,INV
144,AirplaneLD,PT,0010,ReachabilityCardinality,02,TRUE,3,GEN,INV
145,AirplaneLD,PT,0010,ReachabilityCardinality,03,TRUE,3,GEN,INV
146,AirplaneLD,PT,0010,ReachabilityCardinality,04,FALSE,3,GEN,INV
147,AirplaneLD,PT,0010,ReachabilityCardinality,05,TRUE,3,GEN,INV
148,AirplaneLD,PT,0010,ReachabilityCardinality,06,TRUE,3,GEN,INV
149,AirplaneLD,PT,0010,ReachabilityCardinality,07,FALSE,3,GEN,INV
150,AirplaneLD,PT,0010,ReachabilityCardinality,08,FALSE,3,GEN,INV
151,AirplaneLD,PT,0010,ReachabilityCardinality,09,TRUE,3,GEN,INV
152,AirplaneLD,PT,0010,ReachabilityCardinality,10,FALSE,3,GEN,CEX
153,AirplaneLD,PT,0010,ReachabilityCardinality,11,TRUE,3,GEN,INV
154,AirplaneLD,PT,0010,ReachabilityCardinality,12,FALSE,3,GEN,INV
155,AirplaneLD,PT,0010,ReachabilityCardinality,13,FALSE,3,GEN,INV
156,AirplaneLD,PT,0010,ReachabilityCardinality,14,FALSE,3,GEN,INV
157,AirplaneLD,PT,0010,ReachabilityCardinality,15,FALSE,3,GEN,INV
158,AirplaneLD,PT,0020,ReachabilityCardinality,00,FALSE,3,GEN,CEX
159,AirplaneLD,PT,0020,ReachabilityCardinality,01,FALSE,3,GEN,INV
160,AirplaneLD,PT,0020,ReachabilityCardinality,02,TRUE,3,GEN,INV
161,AirplaneLD,PT,0020,ReachabilityCardinality,03,TRUE,3,GEN,CEX
162,AirplaneLD,PT,0020,ReachabilityCardinality,04,FALSE,3,GEN,INV
163,AirplaneLD,PT,0020,ReachabilityCardinality,05,FALSE,3,GEN,INV
164,AirplaneLD,PT,0020,ReachabilityCardinality,06,FALSE,3,GEN,INV
165,AirplaneLD,PT,0020,ReachabilityCardinality,07,TRUE,3,GEN,CEX
166,AirplaneLD,PT,0020,ReachabilityCardinality,08,TRUE,3,GEN,INV
167,AirplaneLD,PT,0020,ReachabilityCardinality,09,FALSE,3,GEN,INV
168,AirplaneLD,PT,0020,ReachabilityCardinality,10,TRUE,3,GEN,INV
169,AirplaneLD,PT,0020,ReachabilityCardinality,11,TRUE,3,GEN,INV
170,AirplaneLD,PT,0020,ReachabilityCardinality,12,TRUE,3,GEN,INV
171,AirplaneLD,PT,0020,ReachabilityCardinality,13,FALSE,3,GEN,INV
172,AirplaneLD,PT,0020,ReachabilityCardinality,14,TRUE,3,GEN,INV
173,AirplaneLD,PT,0020,ReachabilityCardinality,15,FALSE,3,GEN,INV
174,AirplaneLD,PT,0050,ReachabilityCardinality,00,FALSE,3,GEN,INV
175,AirplaneLD,PT,0050,ReachabilityCardinality,01,FALSE,3,GEN,CEX
176,AirplaneLD,PT,0050,ReachabilityCardinality,02,TRUE,3,GEN,INV
